sweep,run_index,repeat_index,replicate_id,model_id,task_id,rc,wall_time,scored,l1_complete,l3_measurable,composite,l1,l2,l3,l3_n_testable,l3_n_untestable,l3_n_errors,l3_coverage,n_trials,observation_mode,git_sha,session_id,retried,retry_of_rc
rebuttal_v1_batch2_20260725_150651,134,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,serial_recall_v2,0,174.4,True,False,True,51.81,0.6000,0.4493,0.5417,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,4da51b3e-6fd4-4936-a1ec-d5c421ce5529,,
rebuttal_v1_batch2_20260725_150651,126,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,effort_foraging,0,1696.3,True,True,True,45.63,1.0000,0.6155,0.1818,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,61b34f35-bafd-4c47-bd2a-597b9aa446bd,,
rebuttal_v1_batch2_20260725_150651,131,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,grid_bandit,0,569.8,True,True,True,71.34,1.0000,0.4191,0.8333,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,ec9bde1d-2bbb-4970-8efc-011377858364,,
rebuttal_v1_batch2_20260725_150651,136,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,effort_foraging,0,365.5,True,True,True,43.68,1.0000,0.4297,0.2727,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,b646e729-145e-481a-aef7-9893906cabc0,,
rebuttal_v1_batch2_20260725_150651,132,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,marbles_risk,0,632.6,True,True,True,94.40,1.0000,0.9699,0.9091,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,ecfaff0c-29bb-4ab7-8334-587b75b9c286,,
rebuttal_v1_batch2_20260725_150651,138,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,moral_machine,0,341.5,True,True,True,93.91,1.0000,0.9690,0.9000,4,1,0,0.9091,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c6dc764c-bf5c-4a6d-af83-29c6a7c46dda,,
rebuttal_v1_batch2_20260725_150651,139,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,phishing_detection_v2,0,491.6,True,True,True,77.70,1.0000,0.6874,0.7727,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,967bb043-58b2-4f01-a599-5aebc19b678d,,
rebuttal_v1_batch2_20260725_150651,137,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,tiny_alchemy,0,745.6,True,True,True,37.19,1.0000,0.3958,0.1667,2,0,0,1.0,73,screenshot,b92622e95b971797f984fef0bd3c60647205426e,53086b5e-6924-43bb-853c-4424bb274b62,,
rebuttal_v1_batch2_20260725_150651,135,3,rebuttal_v1_batch2_20260725_150651#3,gemini-3-flash-preview,visual_recognition,0,934.1,True,True,True,54.70,1.0000,0.3308,0.5625,3,0,0,1.0,100,screenshot,b92622e95b971797f984fef0bd3c60647205426e,89871463-48cc-421c-bf4e-1b3f8e4e7fdf,,
rebuttal_v1_batch2_20260725_150651,129,3,rebuttal_v1_batch2_20260725_150651#3,kimi-k2.5,phishing_detection_v2,0,1737.2,True,True,True,70.33,1.0000,0.6068,0.6818,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,161e5133-9945-4f0e-81c7-f6fb99aa12a9,,
rebuttal_v1_batch2_20260725_150651,144,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,serial_recall_v2,0,282.3,True,False,True,40.42,0.6000,0.1835,0.5000,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,3e2df2de-61df-4316-80ee-68b3a3103b96,,
rebuttal_v1_batch2_20260725_150651,141,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,grid_bandit,0,563.3,True,True,True,53.78,1.0000,0.0962,0.7083,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,fee86e5b-0ccf-4b16-a22c-defbaaea331d,,
rebuttal_v1_batch2_20260725_150651,142,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,marbles_risk,0,425.8,True,False,True,25.76,0.8000,0.0036,0.2727,4,0,0,1.0,101,screenshot,b92622e95b971797f984fef0bd3c60647205426e,5b968f26-d648-43c3-bd7d-9038482998ed,,
rebuttal_v1_batch2_20260725_150651,147,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,tiny_alchemy,0,41.4,True,False,False,6.00,0.4000,0.0000,0.0000,0,2,0,0.0,6,screenshot,b92622e95b971797f984fef0bd3c60647205426e,33c37ed6-be91-402c-ac00-c0223a7a603b,,
rebuttal_v1_batch2_20260725_150651,145,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,visual_recognition,0,683.5,True,False,True,21.88,0.8000,0.2823,0.0000,3,0,0,1.0,194,screenshot,b92622e95b971797f984fef0bd3c60647205426e,d775a601-eab6-4196-bbb2-e14b08d346ba,,
rebuttal_v1_batch2_20260725_150651,140,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,random_dot_motion_v2,0,1294.6,True,False,True,30.02,0.8000,0.0150,0.3500,4,0,0,1.0,99,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e7384356-f93b-420f-82e0-e14972d269c2,,
rebuttal_v1_batch2_20260725_150651,146,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,effort_foraging,0,646.9,True,True,True,34.92,1.0000,0.5692,0.0000,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,13359ded-125c-4ec0-b3a6-ba08df9bac9a,,
rebuttal_v1_batch2_20260725_150651,152,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,marbles_risk,0,113.2,True,False,False,56.01,0.4000,0.7146,0.5000,1,3,0,0.2727,19,screenshot,b92622e95b971797f984fef0bd3c60647205426e,1902dc93-ac37-4875-9131-85273fd1cc6b,,
rebuttal_v1_batch2_20260725_150651,149,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,phishing_detection_v2,0,774.1,True,True,True,61.02,1.0000,0.5356,0.5455,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c0d5e4a1-f9d4-4e40-8cef-a3b3e3fa4357,,
rebuttal_v1_batch2_20260725_150651,154,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,serial_recall_v2,0,80.3,True,False,False,9.00,0.6000,0.0000,0.0000,0,5,0,0.0,25,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8757b319-d186-4af6-9ae9-96768abb0529,,
rebuttal_v1_batch2_20260725_150651,150,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,random_dot_motion_v2,0,523.9,True,False,True,21.86,0.8000,0.0673,0.1500,4,0,0,1.0,122,screenshot,b92622e95b971797f984fef0bd3c60647205426e,76bcfee2-3e84-4594-b334-2c5a72694833,,
rebuttal_v1_batch2_20260725_150651,155,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,visual_recognition,0,132.2,True,False,False,6.00,0.4000,0.0000,0.0000,0,3,0,0.0,66,screenshot,b92622e95b971797f984fef0bd3c60647205426e,656cca09-6268-4ca2-897e-60bbf72a5e47,,
rebuttal_v1_batch2_20260725_150651,143,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,repeated_games,1,1803.6,True,False,False,15.28,0.2000,0.3510,0.0000,0,4,0,0.0,5,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a7ed18a6-8760-4167-a084-a3310530a6cb,,
rebuttal_v1_batch2_20260725_150651,158,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,moral_machine,0,76.8,True,False,False,12.95,0.4000,0.1986,0.0000,0,5,0,0.0,5,screenshot,b92622e95b971797f984fef0bd3c60647205426e,07898b02-fddf-404f-b02b-f7d1d0296716,,
rebuttal_v1_batch2_20260725_150651,156,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,effort_foraging,0,700.0,True,False,False,19.07,0.8000,0.2021,0.0000,2,2,0,0.4545,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,b30c71a5-5960-4c6e-89a5-901761e4bcd6,,
rebuttal_v1_batch2_20260725_150651,151,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,grid_bandit,0,1233.7,True,True,True,38.15,1.0000,0.0661,0.4167,5,0,0,1.0,137,screenshot,b92622e95b971797f984fef0bd3c60647205426e,f343a5fd-3974-459d-b1c8-80571cf249f1,,
rebuttal_v1_batch2_20260725_150651,148,3,rebuttal_v1_batch2_20260725_150651#3,gpt-5.4-nano,moral_machine,1,1803.4,True,False,False,12.95,0.4000,0.1986,0.0000,0,5,0,0.0,15,screenshot,b92622e95b971797f984fef0bd3c60647205426e,59eefb4a-9aca-49b7-8839-dab7b00fb457,,
rebuttal_v1_batch2_20260725_150651,157,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,tiny_alchemy,0,819.1,True,False,True,83.11,0.6000,0.6889,1.0000,1,1,0,0.6667,8,screenshot,b92622e95b971797f984fef0bd3c60647205426e,8b0b1ea0-afd5-45b9-8246-11b4a74bdd30,,
rebuttal_v1_batch2_20260725_150651,159,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,phishing_detection_v2,0,460.3,True,False,True,63.07,0.8000,0.3878,0.7500,3,1,0,0.7273,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,258de0a2-d071-42f7-869f-57ac86f3a989,,
rebuttal_v1_batch2_20260725_150651,153,3,rebuttal_v1_batch2_20260725_150651#3,qwen3-vl-235b-instruct,repeated_games,1,1803.2,True,False,False,15.28,0.2000,0.3510,0.0000,0,4,0,0.0,5,screenshot,b92622e95b971797f984fef0bd3c60647205426e,0e0a1fa5-66c7-4863-9d43-1a10b3deb503,,
rebuttal_v1_batch2_20260725_150651,161,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,grid_bandit,0,513.6,True,False,False,3.85,0.2000,0.0244,0.0000,0,5,0,0.0,8,screenshot,b92622e95b971797f984fef0bd3c60647205426e,06fc0f1e-82b8-4a82-90f6-608faa2e408b,,
rebuttal_v1_batch2_20260725_150651,165,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,visual_recognition,0,654.7,True,False,True,29.90,0.8000,0.3329,0.1250,3,0,0,1.0,150,screenshot,b92622e95b971797f984fef0bd3c60647205426e,2d044a32-a9c7-46f9-aa38-370b9188c8b7,,
rebuttal_v1_batch2_20260725_150651,160,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,random_dot_motion_v2,0,813.2,True,False,True,22.03,0.8000,0.0010,0.2000,4,0,0,1.0,122,screenshot,b92622e95b971797f984fef0bd3c60647205426e,dfa1f19d-1f0f-4023-a03e-a552505be912,,
rebuttal_v1_batch2_20260725_150651,163,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,repeated_games,0,958.7,True,True,True,75.46,1.0000,0.8092,0.6429,3,1,0,0.7,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e7dabd53-4177-4f1d-b102-b1ee0b0b9aa5,,
rebuttal_v1_batch2_20260725_150651,164,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,serial_recall_v2,0,980.6,True,False,True,19.59,0.6000,0.1835,0.0833,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,69912650-224e-4f79-b4f5-b493fe76cfda,,
rebuttal_v1_batch2_20260725_150651,170,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,random_dot_motion_v2,0,303.3,True,False,True,36.63,0.8000,0.2750,0.3000,4,0,0,1.0,122,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9e8ca926-3a26-42d4-bc22-fd89028a3f44,,
rebuttal_v1_batch2_20260725_150651,167,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,tiny_alchemy,0,809.4,True,False,True,92.15,0.6000,0.9471,1.0000,1,1,0,0.6667,11,screenshot,b92622e95b971797f984fef0bd3c60647205426e,b9a28841-9715-4b77-a1f1-da836bfd65e9,,
rebuttal_v1_batch2_20260725_150651,162,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,marbles_risk,1,1804.6,True,False,True,87.35,0.8000,0.9839,0.8182,4,0,0,1.0,167,screenshot,b92622e95b971797f984fef0bd3c60647205426e,418460f7-a05c-463b-a27e-a7da23820534,,
rebuttal_v1_batch2_20260725_150651,173,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,repeated_games,0,158.8,True,True,True,67.12,1.0000,0.7748,0.5000,3,1,0,0.7,30,screenshot,b92622e95b971797f984fef0bd3c60647205426e,72dea18b-1a86-4f0c-b18c-5b1aa9ea5313,,
rebuttal_v1_batch2_20260725_150651,172,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,marbles_risk,0,543.1,True,True,True,89.50,1.0000,0.9598,0.8182,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a6ef350a-7575-4390-8a7b-970e3246b05a,,
rebuttal_v1_batch2_20260725_150651,168,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,moral_machine,0,1258.6,True,True,True,73.25,1.0000,0.5037,0.8125,3,2,0,0.7273,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,6978b76d-ff40-490a-ad34-437f5658dc4d,,
rebuttal_v1_batch2_20260725_150651,174,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,serial_recall_v2,0,171.0,True,False,True,36.33,0.6000,0.4237,0.2500,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,70fad3e9-3408-4955-8dc3-438cb05004ad,,
rebuttal_v1_batch2_20260725_150651,166,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,effort_foraging,1,1804.3,True,False,True,30.54,0.8000,0.0104,0.3636,4,0,0,1.0,124,screenshot,b92622e95b971797f984fef0bd3c60647205426e,6830a6f5-d296-44e2-9f94-e413bd2e7b99,,
rebuttal_v1_batch2_20260725_150651,176,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,effort_foraging,0,429.3,True,True,True,42.60,1.0000,0.3989,0.2727,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,f473d5f2-8584-4c4f-9035-a95fd0b55557,,
rebuttal_v1_batch2_20260725_150651,178,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,moral_machine,0,346.6,True,True,True,93.91,1.0000,0.9690,0.9000,4,1,0,0.9091,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,0ee8a4f9-a379-4177-9879-e0f750314869,,
rebuttal_v1_batch2_20260725_150651,169,4,rebuttal_v1_batch2_20260725_150651#4,kimi-k2.5,phishing_detection_v2,1,1803.0,True,False,True,72.66,0.8000,0.7592,0.6818,4,0,0,1.0,159,screenshot,b92622e95b971797f984fef0bd3c60647205426e,878f2c8a-bcff-4395-bc0c-561221260021,,
rebuttal_v1_batch2_20260725_150651,175,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,visual_recognition,0,856.7,True,True,True,32.90,1.0000,0.3329,0.1250,3,0,0,1.0,100,screenshot,b92622e95b971797f984fef0bd3c60647205426e,0e35e8c9-4a73-4de5-a74a-4af67548deb7,,
rebuttal_v1_batch2_20260725_150651,177,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,tiny_alchemy,0,799.3,True,True,True,22.11,1.0000,0.2030,0.0000,2,0,0,1.0,95,screenshot,b92622e95b971797f984fef0bd3c60647205426e,b149c643-286a-4bfe-9199-c75b8b681792,,
rebuttal_v1_batch2_20260725_150651,179,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,phishing_detection_v2,0,505.6,True,True,True,63.25,1.0000,0.4695,0.6364,4,0,0,1.0,60,screenshot,b92622e95b971797f984fef0bd3c60647205426e,253bce8a-8494-4704-a54e-bd563a8df850,,
rebuttal_v1_batch2_20260725_150651,171,4,rebuttal_v1_batch2_20260725_150651#4,gemini-3-flash-preview,grid_bandit,1,1805.4,True,False,True,46.12,0.6000,0.1676,0.6250,5,0,0,1.0,73,screenshot,b92622e95b971797f984fef0bd3c60647205426e,3ade9f83-73bb-4867-8e02-1f1b68a0523a,,
rebuttal_v1_batch2_20260725_150651,184,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,serial_recall_v2,0,193.0,True,False,True,42.53,0.6000,0.1843,0.5417,5,0,0,1.0,55,screenshot,b92622e95b971797f984fef0bd3c60647205426e,7190aeae-ac8a-432c-ba78-8c51edf103e5,,
rebuttal_v1_batch2_20260725_150651,181,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,grid_bandit,0,556.5,True,True,True,24.46,1.0000,0.0323,0.1667,5,0,0,1.0,110,screenshot,b92622e95b971797f984fef0bd3c60647205426e,abbbeedb-dc54-498d-bf6f-0312a26859d9,,
rebuttal_v1_batch2_20260725_150651,186,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,effort_foraging,0,230.4,True,False,False,25.42,0.4000,0.2692,0.2000,2,2,0,0.4545,58,screenshot,b92622e95b971797f984fef0bd3c60647205426e,36b6f939-d3df-42d5-baea-5b46796ace5a,,
rebuttal_v1_batch2_20260725_150651,187,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,tiny_alchemy,0,131.1,True,False,True,65.54,0.6000,0.9012,0.5000,1,1,0,0.6667,7,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e43656cd-1330-4a52-bab4-5816e7035e89,,
rebuttal_v1_batch2_20260725_150651,189,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,phishing_detection_v2,0,119.2,True,False,True,66.33,0.4000,0.6524,0.7500,3,1,0,0.7273,31,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e52d2efa-392f-4dab-80f5-e59c22a7db56,,
rebuttal_v1_batch2_20260725_150651,185,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,visual_recognition,0,541.9,True,False,True,12.02,0.8000,0.0005,0.0000,3,0,0,1.0,178,screenshot,b92622e95b971797f984fef0bd3c60647205426e,79ddeaee-a995-4975-b500-6dbed35f49e3,,
rebuttal_v1_batch2_20260725_150651,180,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,random_dot_motion_v2,0,1133.4,True,False,False,6.00,0.4000,0.0000,0.0000,0,4,0,0.0,15,screenshot,b92622e95b971797f984fef0bd3c60647205426e,a9109464-0e27-405f-b633-50ace6f9301c,,
rebuttal_v1_batch2_20260725_150651,192,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,marbles_risk,0,108.9,True,False,False,7.27,0.4000,0.0363,0.0000,0,4,0,0.0,22,screenshot,b92622e95b971797f984fef0bd3c60647205426e,6add55b9-630d-487a-8ac3-f8584da262ce,,
rebuttal_v1_batch2_20260725_150651,182,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,marbles_risk,0,1084.2,True,True,True,77.60,1.0000,0.6196,0.8182,4,0,0,1.0,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,176f4f64-93c0-4d2d-adf0-b6761f323509,,
rebuttal_v1_batch2_20260725_150651,194,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,serial_recall_v2,0,93.7,True,False,False,9.00,0.6000,0.0000,0.0000,0,5,0,0.0,35,screenshot,b92622e95b971797f984fef0bd3c60647205426e,97aab794-557e-4447-b403-4879a3664350,,
rebuttal_v1_batch2_20260725_150651,188,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,moral_machine,0,689.8,True,True,True,39.65,1.0000,0.2758,0.3000,4,1,0,0.9091,40,screenshot,b92622e95b971797f984fef0bd3c60647205426e,b2d33a59-c055-40be-9eb6-b5ef5219f985,,
rebuttal_v1_batch2_20260725_150651,195,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,visual_recognition,0,125.8,True,False,False,6.00,0.4000,0.0000,0.0000,0,3,0,0.0,58,screenshot,b92622e95b971797f984fef0bd3c60647205426e,c3c7839a-93fa-4ecd-a0a3-90a71ff95327,,
rebuttal_v1_batch2_20260725_150651,197,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,tiny_alchemy,0,430.4,True,False,True,81.80,0.6000,0.6515,1.0000,1,1,0,0.6667,8,screenshot,b92622e95b971797f984fef0bd3c60647205426e,9b0b92f6-5ed0-4e9b-8caa-af2d42e03189,,
rebuttal_v1_batch2_20260725_150651,183,4,rebuttal_v1_batch2_20260725_150651#4,gpt-5.4-nano,repeated_games,1,1803.9,True,False,False,18.08,0.2000,0.4309,0.0000,0,4,0,0.0,7,screenshot,b92622e95b971797f984fef0bd3c60647205426e,6bdde2b5-e467-4e5b-a1b8-cc87269d81c1,,
rebuttal_v1_batch2_20260725_150651,199,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,phishing_detection_v2,0,196.9,True,False,True,18.62,0.8000,0.1891,0.0000,3,1,0,0.7273,64,screenshot,b92622e95b971797f984fef0bd3c60647205426e,41489380-89bd-421f-aa47-1518d67511cb,,
rebuttal_v1_batch2_20260725_150651,196,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,effort_foraging,0,837.4,True,True,True,21.91,1.0000,0.1975,0.0000,4,0,0,1.0,80,screenshot,b92622e95b971797f984fef0bd3c60647205426e,69d76575-80c9-4bfe-aacd-8b058ccae118,,
rebuttal_v1_batch2_20260725_150651,190,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,random_dot_motion_v2,1,1804.3,True,False,False,3.00,0.2000,0.0000,0.0000,0,4,0,0.0,3,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e88dc763-5d7a-4eec-b5c1-f01a19930383,,
rebuttal_v1_batch2_20260725_150651,191,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,grid_bandit,1,1804.2,True,False,True,33.15,0.6000,0.0778,0.4286,3,2,0,0.5833,49,screenshot,b92622e95b971797f984fef0bd3c60647205426e,e427b496-01a8-441b-869f-09bffd82d4b1,,
rebuttal_v1_batch2_20260725_150651,193,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,repeated_games,1,1804.4,True,False,False,3.00,0.2000,0.0000,0.0000,0,4,0,0.0,3,screenshot,b92622e95b971797f984fef0bd3c60647205426e,f2871165-e0a0-4a7a-ae02-4c1802b044d4,,
rebuttal_v1_batch2_20260725_150651,198,4,rebuttal_v1_batch2_20260725_150651#4,qwen3-vl-235b-instruct,moral_machine,1,1804.3,True,False,False,0.00,0.0000,0.0000,0.0000,0,5,0,0.0,2,screenshot,b92622e95b971797f984fef0bd3c60647205426e,dd21fe2f-67af-4baf-9ab1-e98a368212c7,,
